Date,QQQ,VOO,HOOD,SOFI,BTC,ETH
2022-12-29,262.3622131347656,340.00006103515625,8.050000190734863,4.590000152587891,,
2022-12-30,262.2046203613281,339.0639343261719,8.140000343322754,4.610000133514404,,
2023-01-03,260.43218994140625,337.7611083984375,8.079999923706055,4.5,,
2023-01-04,261.67291259765625,340.193115234375,8.359999656677246,4.769999980926514,,
2023-01-05,257.5765075683594,336.4775695800781,8.109999656677246,4.630000114440918,,
2023-01-06,264.68609619140625,344.1304931640625,8.25,4.619999885559082,,
2023-01-09,266.3994445800781,343.8796081542969,8.550000190734863,4.820000171661377,,
2023-01-10,268.6543273925781,346.330810546875,8.720000267028809,5.119999885559082,,
2023-01-11,273.3021545410156,350.7508239746094,8.760000228881836,5.150000095367432,,
2023-01-12,274.7792053222656,352.0632629394531,9.039999961853027,5.360000133514404,,
2023-01-13,276.6697998046875,353.43365478515625,9.319999694824219,5.440000057220459,,
2023-01-17,277.2310791015625,352.89324951171875,9.520000457763672,5.639999866485596,,
2023-01-18,273.6271667480469,347.1607971191406,9.3100004196167,5.559999942779541,,
2023-01-19,270.9388732910156,344.66131591796875,9.050000190734863,5.409999847412109,,
2023-01-20,278.35357666015625,351.0017395019531,9.520000457763672,5.670000076293945,,
2023-01-23,284.5375061035156,355.2769775390625,9.710000038146973,5.869999885559082,,
2023-01-24,283.9565124511719,354.9006042480469,9.710000038146973,5.789999961853027,,
2023-01-25,283.3262939453125,355.0260009765625,9.6899995803833,5.789999961853027,,
2023-01-26,288.85052490234375,358.8186950683594,9.640000343322754,5.710000038146973,,
2023-01-27,291.7257995605469,359.8417053222656,10.390000343322754,5.940000057220459,,
2023-01-30,285.8274841308594,355.3445129394531,10.149999618530273,6.679999828338623,,
2023-01-31,290.1108703613281,360.3917236328125,10.40999984741211,6.929999828338623,,
2023-02-01,296.31451416015625,364.3388366699219,10.779999732971191,7.380000114440918,,
2023-02-02,306.9491882324219,369.559814453125,11.140000343322754,7.71999979019165,,
2023-02-03,301.4939880371094,365.6127624511719,10.739999771118164,7.460000038146973,,
2023-02-06,298.943603515625,363.499267578125,10.600000381469727,7.409999847412109,,
2023-02-07,305.1373291015625,368.18939208984375,10.550000190734863,7.380000114440918,,
2023-02-08,299.711669921875,364.1554870605469,10.470000267028809,7.199999809265137,,
2023-02-09,297.0628356933594,361.038330078125,10.079999923706055,6.889999866485596,,
2023-02-10,295.1131591796875,361.91656494140625,9.979999542236328,6.809999942779541,,
2023-02-13,299.83966064453125,366.0952453613281,9.920000076293945,6.760000228881836,,
2023-02-14,302.05523681640625,365.9601135253906,10.0600004196167,6.739999771118164,,
2023-02-15,304.3692626953125,367.185791015625,10.630000114440918,7.25,,
2023-02-16,298.6580505371094,362.08062744140625,10.34000015258789,6.980000019073486,,
2023-02-17,296.55078125,361.14447021484375,10.350000381469727,6.619999885559082,,
2023-02-21,289.5299072265625,353.9740905761719,9.899999618530273,6.420000076293945,,
2023-02-22,289.74652099609375,353.5301818847656,9.949999809265137,6.539999961853027,,
2023-02-23,292.2772216796875,355.30596923828125,10.09000015258789,6.550000190734863,,
2023-02-24,287.38330078125,351.5035400390625,9.59000015258789,6.380000114440918,,
2023-02-27,289.4413146972656,352.7195129394531,9.720000267028809,6.420000076293945,,
2023-02-28,289.067138671875,351.38775634765625,10.069999694824219,6.599999904632568,,
2023-03-01,286.7432861328125,350.104248046875,9.729999542236328,6.440000057220459,,
2023-03-02,289.1163330078125,352.7195129394531,9.619999885559082,6.449999809265137,,
2023-03-03,295.09344482421875,358.3072204589844,9.899999618530273,6.71999979019165,,
2023-03-06,295.42822265625,358.74151611328125,9.720000267028809,6.679999828338623,,
2023-03-07,291.8045654296875,353.1924133300781,9.420000076293945,6.510000228881836,,
2023-03-08,293.26190185546875,353.742431640625,9.649999618530273,6.46999979019165,,
2023-03-09,288.180908203125,347.2669372558594,9.4399995803833,6.090000152587891,,
2023-03-10,284.1338195800781,342.28729248046875,9.010000228881836,5.579999923706055,,
2023-03-13,286.24102783203125,341.70819091796875,8.989999771118164,5.489999771118164,,
2023-03-14,292.8188781738281,347.3827819824219,9.109999656677246,5.550000190734863,,
